Tiempo (s),intensidad
997,2.0359635568942665e-8
998,1.864169078788014e-8
999,1.8007295856258584e-8
1000,1.8832041389371857e-8
1001,1.6473527301757487e-8
1002,1.7236754655084196e-8
1003,1.6348119363825126e-8
1004,1.8411221376871805e-8
1005,1.7668374662014597e-8
1006,1.6679141765002897e-8
1007,1.711937873457811e-8
1008,1.809198837424088e-8
1009,1.639034141010297e-8
1010,1.647280282224938e-8
1011,1.6799370178810514e-8
1012,1.8162181023508366e-8
1013,1.7492291257276777e-8
1014,1.8176363526959883e-8
1015,1.848948011966917e-8
1016,1.7447760854109016e-8
1017,1.9506385373255775e-8
1018,1.6094463340734955e-8
1019,1.7566271871417256e-8
1020,1.8313092961877052e-8
1021,1.5863221924477152e-8
1022,1.543886607780631e-8
1023,1.849677441603242e-8
1024,1.7942295293590147e-8
1025,1.3574923786048469e-8
1026,1.9440167385130192e-8
1027,1.652369614054866e-8
1028,1.6639834405060508e-8
1029,1.4253725800474719e-8
1030,1.7886567260776646e-8
1031,1.8272206723276837e-8
1032,1.6132266953034158e-8
1033,1.528551234020688e-8
1034,1.598341957079829e-8
1035,1.7889623474309985e-8
1036,1.52230964858661e-8
1037,1.6383481685653225e-8
1038,1.6317213649179178e-8
1039,1.4084712937644384e-8
1040,1.6148641749107888e-8
1041,1.8234778825162255e-8
1042,1.5560673848408603e-8
1043,1.2566692839543838e-8
1044,1.3243201895031516e-8
1045,1.575722005031939e-8
1046,1.5500421213839087e-8
1047,2.098730142438026e-8
1048,1.7304446001553346e-8
1049,2.093937429207597e-8
1050,1.9683816149960702e-8
1051,1.758663701823749e-8
1052,1.6824326970198007e-8
1053,1.790885416771855e-8
1054,1.5327852057535728e-8
1055,1.71101178162055e-8
1056,1.621556181046761e-8
1057,1.7800286809780877e-8
1058,1.9243288900837676e-8
1059,2.003124763851906e-8
1060,1.8708273055400278e-8
1061,1.8924882859437865e-8
1062,1.7572631422099585e-8
1063,1.7850821201322663e-8
1064,1.8876566396923207e-8
1065,1.627029023127574e-8
1066,1.8762987964932836e-8
1067,1.7059213322106754e-8
1068,1.782738321010135e-8
1069,1.623211085534793e-8
1070,1.6752641698232654e-8
1071,8.87970626842053e-9
1072,9.256333636651121e-9
1073,9.517248300574927e-9
1074,1.0463030709584817e-8
1075,1.167271817270943e-8
1076,1.01389270897076e-8
1077,1.2272029766162867e-8
1078,1.4056250881004187e-8
1079,1.3529249315994373e-8
1080,1.3456267129059949e-8
1081,1.6633379641380464e-8
1082,1.7181853035908556e-8
1083,1.71991902302567e-8
1084,1.8897193060484967e-8
1085,1.8483082414511766e-8
1086,1.9169831698180282e-8
1087,1.5823895273754285e-8
1088,1.5783873805252842e-8
1089,1.6064506921303787e-8
1090,1.5225620473284084e-8
1091,1.5550250876055354e-8
1092,1.584238998800476e-8
1093,1.8292564708899787e-8
1094,1.7825552515724348e-8
1095,2.124869682121639e-8
1096,1.963311904828007e-8
1097,2.354967944780081e-8
1098,2.3376226142937895e-8
1099,1.877327318648491e-8
1100,1.9977447590615683e-8
1101,1.658269068621687e-8
1102,1.5701198350560907e-8
1103,1.5667788487023732e-8
1104,1.563451811429698e-8
1105,1.5385974205143576e-8
1106,1.3937353005546245e-8
1107,1.3235154031150525e-8
1108,1.463356024991384e-8
1109,1.1837628325641436e-8
1110,2.8464332245213897e-8
1111,1.7845745698218104e-8
1112,1.4339301619697027e-8
1113,1.7160000651452685e-8
1114,1.6336386508679633e-8
1115,1.1934892181718977e-8
1116,1.332720260274457e-8
1117,1.5901405038031807e-8
1118,1.6914236549257308e-8
1119,1.6740626231453712e-8
1120,1.717062090810244e-8
1121,1.5147954780505474e-8
1122,1.573608526082174e-8
1123,1.557505898247852e-8
1124,1.700461486073912e-8
1125,1.3951888601850806e-8
1126,1.4413757130746098e-8
1127,1.368738552626081e-8
1128,1.480483937922805e-8
1129,1.2428837216646379e-8
1130,1.3077827361313533e-8
1131,1.7114058020043144e-8
1132,1.5892199197783925e-8
1133,1.5513007412197626e-8
1134,1.6490658571879263e-8
1135,1.5559717222805532e-8
1136,1.5938417544199734e-8
1137,1.6609069408632588e-8
1138,1.511168875002888e-8
1139,1.577204472726422e-8
1140,1.675189722918212e-8
1141,1.6822494694254513e-8
1142,1.5854319282761114e-8
1143,1.4596441801170514e-8
1144,1.4452600565232322e-8
1145,1.6330579642911315e-8
1146,1.507245514163399e-8
1147,1.5997760840897783e-8
1148,1.5264890735110523e-8
1149,1.6145790017145793e-8
1150,1.6350122090679473e-8
1151,1.6871744889562986e-8
1152,1.4721260573737557e-8
1153,1.6017262754455288e-8
1154,1.583045508883499e-8
1155,1.6083701338360722e-8
1156,1.6330624766032743e-8
1157,1.4952609792874107e-8
1158,1.5978072962661073e-8
1159,1.627434805891969e-8
1160,1.5985793552426655e-8
1161,1.9075872016024825e-8
1162,1.6972890132829404e-8
1163,1.783557027336831e-8
1164,1.8273847656076125e-8
1165,1.9217593379024357e-8
1166,1.5959122194072242e-8
1167,1.5574800771748746e-8
1168,1.266283651786748e-8
1169,1.3183053058240817e-8
1170,1.211892227152039e-8
1171,1.2694044019618034e-8
1172,1.535381841391209e-8
1173,1.774983417160743e-8
1174,1.7470470451980544e-8
1175,1.677327239879373e-8
1176,1.760323553642869e-8
1177,1.803365263415231e-8
1178,1.6068472727391986e-8
1179,1.783941053709706e-8
1180,1.8455227365313834e-8
1181,1.803742340931676e-8
1182,1.715657922206428e-8
1183,1.738301080023226e-8
1184,1.766730473319145e-8
1185,1.7842733956575656e-8
1186,1.791118006640268e-8
1187,1.7651901688596278e-8
1188,1.6173439935483615e-8
1189,1.6383481685653225e-8
1190,1.6532232335344195e-8
1191,1.6054286167322344e-8
1192,1.6859512008534304e-8
1193,1.7364488701269677e-8
1194,1.5668174509432535e-8
1195,1.3129464099096782e-8
1196,1.3659748396403985e-8
1197,1.3549666313243994e-8
1198,1.23158672757339e-8
1199,1.4915276199787825e-8
1200,1.2273247720227282e-8
1201,1.2792855664994106e-8
1202,1.3995206149160504e-8
1203,1.0995338398877412e-8
1204,1.473352620939214e-8
1205,1.4945701357249123e-8
1206,1.287922113327997e-8
1207,1.4061025634563107e-8
1208,1.5144453287989182e-8
1209,1.3158888287732127e-8
1210,1.4444349892224369e-8
1211,1.4418962090183897e-8
1212,1.7186561639737554e-8
1213,1.59945858750707e-8
1214,1.655793982716526e-8
1215,2.2686003774283067e-8
1216,1.5135595058854275e-8
1217,1.24986066392807e-8
1218,1.1699869024097532e-8
1219,1.4360732744895068e-8
1220,1.2671878494737664e-8
1221,1.01985046911877e-8
1222,1.1169386003314835e-8
1223,9.333961388054281e-9
1224,1.0292467397568379e-8
1225,1.0121978255445055e-8
1226,9.811197089399422e-9
1227,1.2429701524047183e-8
1228,1.3668306219404542e-8
1229,1.3414824643030991e-8
1230,1.4496441256385315e-8
1231,1.0992250072997498e-8
1232,1.3101429976267938e-8
1233,6.982137545477456e-9
1234,7.468613752379204e-9
1235,6.961839392126315e-9
1236,9.25172680562779e-9
1237,9.704797995102987e-9
1238,9.82107437573839e-9
1239,1.1286310654293413e-8
1240,1.498819035013119e-8
1241,1.5394613858058165e-8
1242,1.3998129275771156e-8
1243,1.4228119365412374e-8
1244,1.4382268756352775e-8
1245,1.3345504620929008e-8
1246,1.4068305802547464e-8
1247,1.3753999366414781e-8
1248,1.3834994792235308e-8
1249,1.5389570518135503e-8
1250,1.3913525874522393e-8
1251,1.2827490450072153e-8
1252,1.6260189400571746e-8
1253,1.2616465370867347e-8
1254,1.4882376935652386e-8
1255,1.2861629651826736e-8
1256,1.1986765245988694e-8
1257,1.3397096943319393e-8
1258,1.4331435716697426e-8
1259,1.2020330256593974e-8
1260,1.1582846474477305e-8
1261,1.2224384456670054e-8
1262,1.1976728371435258e-8
1263,1.2456435971446092e-8
1264,1.3601647014879457e-8
1265,1.7354375894337644e-8
1266,1.560747687046025e-8
1267,1.4694573990965315e-8
1268,1.5720125179207735e-8
1269,1.6530606959826443e-8
1270,1.7583223643939567e-8
1271,1.7688418300277395e-8
1272,1.761175762423585e-8
1273,1.5779643963982202e-8
1274,1.634272225789663e-8
1275,1.7751894164516266e-8
1276,1.4559363865668251e-8
1277,1.573950246738869e-8
1278,1.414481917889026e-8
1279,1.2555196089563929e-8
1280,1.2078221784179931e-8
1281,1.4479401138210137e-8
1282,1.4933547923774054e-8
1283,1.4933300348319455e-8
1284,1.516540455090683e-8
1285,1.6413416873688885e-8
1286,1.4072767090759044e-8
1287,1.3083191552659974e-8
1288,1.437373057279521e-8
1289,1.3366090581646521e-8
1290,1.4359158851033218e-8
1291,1.4710871434944505e-8
1292,1.6393474142380215e-8
1293,1.5222658336233656e-8
1294,1.4757405130657517e-8
1295,1.3933961300113248e-8
1296,1.3338177728295627e-8
1297,1.3060535981832676e-8
1298,1.260207326048681e-8
1299,1.2706513435279569e-8
1300,1.1448149705930264e-8
1301,1.1535329383014347e-8
1302,1.2348932023614336e-8
1303,1.3443838912450954e-8
1304,1.5322971718193427e-8
1305,1.5026471085087096e-8
1306,1.3632389935870318e-8
1307,1.4422966673170148e-8
1308,1.494428013698706e-8
1309,1.467784171560246e-8
1310,1.3837575389355039e-8
1311,1.4592214332173196e-8
1312,1.498595416634114e-8
1313,1.9073526628309867e-8
1314,1.8832674490729017e-8
1315,1.6216655842301363e-8
1316,1.4046690065618108e-8
1317,1.7163663838320925e-8
1318,1.8382374091879456e-8
1319,1.7526935966558284e-8
1320,1.7311177124001156e-8
1321,1.6100571801639815e-8
1322,1.6886968761603504e-8
1323,1.5784615234401884e-8
1324,1.7218749185959522e-8
1325,1.5679571865698322e-8
1326,1.7967907369848098e-8
1327,1.695624566207867e-8
1328,1.5906795582099893e-8
1329,1.782231026735433e-8
1330,1.6261926731173382e-8
1331,1.5446557307166166e-8
1332,1.7314358280834475e-8
1333,1.6501347114402998e-8
1334,1.38925510073796e-8
1335,1.4456294933358786e-8
1336,1.502074246233169e-8
1337,1.949322968367834e-8
1338,1.830853944295823e-8
1339,1.979506809212576e-8
1340,1.7663688609307716e-8
1341,1.8570760965973937e-8
1342,1.8270031662573736e-8
1343,1.831923779074663e-8
1344,1.7609202997585302e-8
1345,1.9129715007430727e-8
1346,1.71992298329013e-8
1347,1.7744848670457053e-8
1348,1.7568593730624156e-8
1349,1.8539012616443552e-8
1350,1.7807788951806018e-8
1351,1.694034692126889e-8
1352,1.697921079183481e-8
1353,1.758282282850836e-8
1354,1.5663470735058894e-8
1355,1.6807224456116523e-8
1356,1.6356350180919802e-8
1357,1.7675104901164134e-8
1358,1.5820565386069647e-8
1359,1.6596469035611547e-8
1360,1.4817887731362136e-8
1361,1.5636318208334008e-8
1362,1.585419516312156e-8
1363,1.6418720128707447e-8
1364,1.778535752956108e-8
1365,1.555254619567342e-8
1366,1.5395329912360015e-8
1367,1.297684149506252e-8
1368,1.3103581071160164e-8
1369,1.5514518442612844e-8
1370,1.3718173775513938e-8
1371,1.4305333929551643e-8
1372,1.3857165375639825e-8
1373,1.176411604836666e-8
1374,1.3105068640635758e-8
1375,1.2136277550881654e-8
1376,1.2423632609653111e-8
1377,1.0786193323876077e-8
1378,1.0968115117288921e-8
1379,1.0647165382031669e-8
1380,1.1379484798503461e-8
1381,1.271821610083745e-8
1382,1.654813289590382e-8
1383,1.5545768639026608e-8
1384,1.4856722106598384e-8
1385,1.6099856309861377e-8
1386,1.2520365293167008e-8
1387,1.6238765114246578e-8
1388,1.595899725395599e-8
1389,1.5652315741926423e-8
1390,1.6121483384350578e-8
1391,1.6958092505937635e-8
1392,1.758287950892373e-8
1393,1.664691262311261e-8
1394,1.7502234566598906e-8
1395,1.5756654055980906e-8
1396,1.7521230378663487e-8
1397,1.7665136597054582e-8
1398,1.910002782806992e-8
1399,1.8531603520606665e-8
1400,1.8682212171559846e-8
1401,1.669585252741142e-8
1402,1.8368216938538895e-8
1403,1.7962798575770247e-8
1404,1.9356748172068832e-8
1405,1.7721778331936684e-8
1406,1.4800452723140484e-8
1407,1.5348572854723828e-8
1408,1.5950547693263704e-8
1409,1.62734187532868e-8
1410,1.4641865057944954e-8
1411,1.5033783786484125e-8
1412,1.550292692727254e-8
1413,1.4386842858081016e-8
1414,1.297639927442727e-8
1415,1.3334369948059861e-8
1416,1.6866213751743308e-8
1417,1.660641932503693e-8
1418,1.7609730112422673e-8
1419,1.7773145653144994e-8
1420,1.5268170462021013e-8
1421,1.6971592675832306e-8
1422,1.6187340418808536e-8
1423,1.4566459309334613e-8
1424,1.4830322660727527e-8
1425,1.249586429143912e-8
1426,1.6269642121694446e-8
1427,1.5463852550657837e-8
1428,1.5554498020965046e-8
1429,1.642137428932792e-8
1430,1.637296373908047e-8
1431,1.6810529766592498e-8
1432,1.6362644693288528e-8
1433,1.6039225747444443e-8
1434,1.672579617295991e-8
1435,1.6776261999241987e-8
1436,1.7312165691594553e-8
1437,1.4527313208199387e-8
1438,1.549454044648746e-8
1439,1.5134636686819388e-8
1440,1.3617939486833302e-8
1441,1.803655124365597e-8
1442,1.6637409265427856e-8
1443,1.5293637780404536e-8
1444,1.2289437351633233e-8
1445,1.6405153562155193e-8
1446,1.6108633475656934e-8
1447,1.6315955043329687e-8
1448,1.4993292030255723e-8
1449,1.4289814791794365e-8
1450,1.5346699875074663e-8
1451,1.1587186576056221e-8
1452,1.6145689639408196e-8
1453,1.4562153344150478e-8
1454,1.5630015186845757e-8
1455,1.5499168508999385e-8
1456,1.5156457288982208e-8
1457,1.7334806571777114e-8
1458,1.4044675197681898e-8
1459,1.605533604627376e-8
1460,1.6941856543573416e-8
1461,1.3665725723098466e-8
1462,1.2350569957517835e-8
1463,1.5334407496010785e-8
1464,1.4197134606311606e-8
1465,1.442710856825262e-8
1466,1.2813571599991275e-8
1467,1.3378989102670832e-8
1468,1.2669427773155223e-8
1469,1.5553924982636527e-8
1470,1.365318578797568e-8
1471,1.3404937702404488e-8
1472,1.3882459015490789e-8
1473,1.3448256999960805e-8
1474,1.6072705973467365e-8
1475,1.6297736803980857e-8
1476,1.4253712672314138e-8
1477,1.588784521054887e-8
1478,1.7030339275930852e-8
1479,1.7310296230284058e-8
1480,1.700824487702656e-8
1481,1.5377396053228308e-8
1482,1.4292111641678345e-8
1483,1.519324356043891e-8
1484,1.41669512678512e-8
1485,1.791305255180963e-8
1486,1.6035322543651942e-8
1487,1.6081390577096526e-8
1488,1.642090165098422e-8
1489,1.7640382589627176e-8
1490,1.756897399465048e-8
1491,1.7239156012548925e-8
1492,1.7600082355535523e-8
1493,1.6414361733109322e-8
1494,1.655923616413252e-8
1495,1.5590020993156648e-8
1496,1.6983148223324288e-8
1497,1.4665855444066663e-8
1498,1.6704035334574517e-8
1499,1.671844958872433e-8
1500,1.816772719781345e-8
1501,1.8027769640349867e-8
1502,1.7467095712127526e-8
1503,1.6645904550102353e-8
1504,1.586687133338583e-8
1505,1.827398230325764e-8
1506,1.619996215569826e-8
1507,1.8073343382420072e-8
1508,1.94869827179144e-8
1509,1.8566831668121297e-8
1510,1.790196484718498e-8
1511,1.7657747408154436e-8
1512,1.8140113497963948e-8
1513,1.8684591184313724e-8
1514,1.8488726582281745e-8
1515,1.7210124021508482e-8
1516,1.6207371985567724e-8
1517,1.3818114912849816e-8
1518,1.7575411414292026e-8
1519,1.6731389132879502e-8
1520,1.5454985430937253e-8
1521,1.4640823328072209e-8
1522,1.6133979470715946e-8
1523,1.5910498977606254e-8
1524,1.4854714181814445e-8
1525,1.6780310782909567e-8
1526,1.82361560550297e-8
1527,1.7780779651783897e-8
1528,1.8234904786986983e-8
1529,1.8504263323463704e-8
1530,1.7006870313691902e-8
1531,1.7375115491305793e-8
1532,1.751622842141706e-8
1533,1.663999915880515e-8
1534,1.573175955464326e-8
1535,1.5629245031805332e-8
1536,1.8076818603315435e-8
1537,1.517809266692766e-8
1538,1.7736699167108432e-8
1539,1.749533247204582e-8
1540,1.665285114359547e-8
1541,1.6719373509920196e-8
1542,1.676966164105759e-8
1543,1.6456792755697404e-8
1544,1.5879239534942532e-8
1545,1.5958570995038266e-8
1546,1.731116516586777e-8
1547,1.6861996701114387e-8
1548,1.8193212827478087e-8
1549,1.8720092915970108e-8
1550,1.69206717297779e-8
1551,1.6670322436105537e-8
1552,1.9077062388646515e-8
1553,1.7153174273504236e-8
1554,1.7026555564099966e-8
1555,1.763426244629689e-8
1556,1.9134556472828634e-8
1557,1.8077393015541556e-8
1558,1.637892144521962e-8
1559,1.830300928386508e-8
1560,1.7501045745635427e-8
1561,1.7652921907720576e-8
1562,1.764377862157216e-8
1563,1.939990038893626e-8
1564,1.8404655809551257e-8
1565,1.783405082511971e-8
1566,1.7915444998572668e-8
1567,1.7328979980604685e-8
1568,1.8100184426188117e-8
1569,1.8714490155670616e-8
1570,1.7629849301430102e-8
1571,1.858858364438995e-8
1572,1.9770684240356138e-8
1573,1.6178214900734995e-8
1574,1.9091497722182903e-8
1575,1.782536371040738e-8
1576,1.7674982806286664e-8
1577,1.6661879910739634e-8
1578,1.6907250995638602e-8
1579,1.784740175637833e-8
1580,1.9107593789768965e-8
1581,1.840037186347784e-8
1582,1.555996443502253e-8
1583,1.6380199994985432e-8
1584,1.543991126268813e-8
1585,1.9939855190317962e-8
1586,1.8237109259775533e-8
1587,1.7713639423877127e-8
1588,1.7380197209892515e-8
1589,1.8721092969561056e-8
1590,1.7302637134945037e-8
1591,1.6884569808804068e-8
1592,1.9667243734865987e-8
1593,2.0001455486418253e-8
1594,2.009282491955613e-8
1595,2.0648604217227715e-8
1596,1.940291584296518e-8
1597,1.7560719261329732e-8
1598,1.8508447866872414e-8
1599,1.917206973536643e-8
1600,2.022929277921466e-8
1601,1.8315214107689748e-8
1602,1.853009304314e-8
1603,1.7703669769380158e-8
1604,1.7378288390150924e-8
1605,1.8450069225890355e-8
1606,1.4136298269092194e-8
1607,1.734693295641286e-8
1608,1.511330336832523e-8
1609,1.825955545313493e-8
1610,1.7143066112279086e-8
1611,1.750337107433716e-8
1612,1.8348754922595683e-8
1613,1.7885043467991667e-8
1614,1.8335341364575674e-8
1615,1.891339967074405e-8
1616,1.9319193839007096e-8
1617,1.768574667386426e-8
1618,2.1211159025816087e-8
1619,1.820378091197563e-8
1620,1.6704327651849167e-8
1621,1.7017391880180515e-8
1622,1.640368420916819e-8
1623,1.9707339578070755e-8
1624,1.755550795673827e-8
1625,1.865333543362636e-8
1626,1.8566669212334703e-8
1627,2.0409952782657533e-8
1628,1.9655916565347423e-8
1629,1.961590276189635e-8
1630,1.987375812938947e-8
1631,1.9718133380002218e-8
1632,1.899471142626071e-8
1633,1.772364325980559e-8
1634,1.932527132112733e-8
1635,1.7815688063867845e-8
1636,1.855228895962546e-8
1637,1.910805136259814e-8
1638,1.8124582025113294e-8
1639,1.863556652796808e-8
1640,1.8325194801544627e-8
1641,1.9378939193055076e-8
1642,1.569350680323364e-8
1643,1.6321662753534794e-8
1644,1.3313878826723564e-8
1645,1.2174608374865861e-8
1646,1.4175846437744948e-8
1647,1.4243748605306662e-8
1648,1.234604910524968e-8
1649,1.069283831589811e-8
1650,1.1601990352521158e-8
1651,1.1448703286430117e-8
1652,1.2217743407480644e-8
1653,1.1123052831291184e-8
1654,1.128970255751201e-8
1655,1.1361396068468804e-8
1656,1.2584509704576229e-8
1657,1.5218529833462117e-8
1658,1.5925497197954546e-8
1659,1.6335408524033306e-8
1660,1.5448076093266528e-8
1661,1.545867974270433e-8
1662,1.4875226934826834e-8
1663,1.4735728119250585e-8
1664,1.3404758680743514e-8
1665,1.479595493886726e-8
1666,1.5725186323999324e-8
1667,1.7005523271088958e-8
1668,1.656102451315485e-8
1669,1.626544689230379e-8
1670,1.6008542746339375e-8
1671,1.659706901853687e-8
1672,1.55118465549965e-8
1673,1.639079429822942e-8
1674,1.4032194635321287e-8
1675,1.5196500895399283e-8
1676,1.6561840583059568e-8
1677,1.5699867963821224e-8
1678,1.55022594113259e-8
1679,1.3762914123000068e-8
1680,1.3824511687479733e-8
1681,1.649469539856674e-8
1682,1.7703249903036248e-8
1683,1.9231523945951758e-8
1684,1.475506068440986e-8
1685,2.0282794942775617e-8
1686,1.6276664059501463e-8
1687,1.4720616545677663e-8
1688,1.3662510225530045e-8
1689,1.4869555971695957e-8
1690,1.4004664203535306e-8
1691,1.3827972271387504e-8
1692,1.846060798251795e-8
1693,1.9048211299517048e-8
1694,1.7950035011272513e-8
1695,1.7491779740644485e-8
1696,1.755492587445516e-8
1697,1.591138557602979e-8
1698,1.7001506271840415e-8
1699,1.6331609985262902e-8
1700,1.676302142151566e-8
1701,1.7291847629195758e-8
1702,1.729336866540123e-8
1703,1.763477812958782e-8
1704,1.932060403605442e-8
1705,1.569353209819841e-8
1706,1.7001842942942003e-8
1707,1.7026720226286868e-8
1708,1.593616435033404e-8
1709,1.7979433344115447e-8
1710,1.7699875028547144e-8
1711,1.662865029201009e-8
1712,1.6127405285156738e-8
1713,1.8406304398712345e-8
1714,1.9212346028464613e-8
1715,1.9252214865410877e-8
1716,1.9583878226057456e-8
1717,1.7004556128981518e-8
1718,1.8811290923458945e-8
1719,1.823706726732795e-8
1720,1.7732366544878425e-8
1721,1.8592928534350834e-8
1722,1.7803922699141703e-8
1723,1.79176892390376e-8
1724,1.6428412538131214e-8
1725,1.557102492889685e-8
1726,1.6866695323683477e-8
1727,1.800853150591532e-8
1728,1.783168977729719e-8
1729,1.781804289018849e-8
